Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S24731651,Wheatear,Oenanthe oenanthe,23403.097,2,CH-FR,,Around Portalban,46.8960383,6.9591308,08-23-2015,04:07 PM,eBird - Stationary Count,20,1,,,3
S19331289,Wheatear,Oenanthe oenanthe,23403.097,X,FR-V,,Chamechaude,45.2872177,5.7880783,09-20-2013,10:00 AM,eBird - Traveling Count,180,1,10,,3,,,"avec Pit et David, on dormait chez Oliver huber... petite marche sympa"
S23172546,Wheatear,Oenanthe oenanthe,23403.097,5,CH-VD,,Champs Corbes,46.50156,6.41977,05-02-2015,07:57 AM,eBird - Traveling Count,47,1,1.4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23657628,Wheatear,Oenanthe oenanthe,23403.097,2,CH-VS,,Gemmipass,46.3976056,7.6147592,05-24-2015,10:00 AM,eBird - Traveling Count,180,1,1,,10
S19626336,Wheatear,Oenanthe oenanthe,23403.097,X,HR-08,,Veli Vrh,45.0062,14.6764469,08-31-2014,05:15 AM,eBird - Traveling Count,180,1,5,,2
S18544905,Swainson's Thrush,Catharus ustulatus,24602,1,CA-SK,Saskatoon,south east saskatoon,51.9425718,-106.3833618,05-24-2014,06:30 AM,eBird - Traveling Count,480,1,320,,2,,,part of the saskatoon nature societe bird count (group SE2B) http://www.saskatoonnaturesociety.sk.ca/fieldnotes/birdcount-may2014-short.pdf
S19330970,Ring Ouzel,Turdus torquatus,24682,X,DE-BY,,Bavaria,47.6287194,10.0483704,07-01-2013,,eBird - Casual Observation,0,1
S23067520,Ring Ouzel,Turdus torquatus,24682,3,FR-A,,Champ du Feu,48.39438,7.26909,04-26-2015,07:31 AM,eBird - Traveling Count,90,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19914624,Ring Ouzel,Turdus torquatus,24682,X,CH-VD,,Col de Jaman,46.4501788,6.9759536,09-23-2014,09:30 AM,eBird - Traveling Count,300,1,10,,3
S23606600,Ring Ouzel,Turdus torquatus,24682,2,CH-VS,,Leukerbad,46.38127,7.62758,05-24-2015,06:12 AM,eBird - Traveling Count,156,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19330408,Blackbird,Turdus merula,24687,X,GB-ENG,Cambridgeshire,Langham Road,52.190767,.1534545,04-25-2013,,eBird - Casual Observation,0,1,,,,,,"du 22/4 au 10/05 au retour du canada, surprise pour ameline"
S19305308,Blackbird,Turdus merula,24687,X,GB-WLS,Ceredigion,Dyfi Estuary,52.5460173,-3.9811363,07-31-2014,04:00 PM,eBird - Traveling Count,90,1,1,,2
S19305455,Blackbird,Turdus merula,24687,X,GB-WLS,Conwy,Conwy RSPB Reserve,53.2791271,-3.8040794,08-01-2014,09:00 AM,eBird - Traveling Count,90,1,1,,2
S19304900,Blackbird,Turdus merula,24687,X,GB-ENG,Cumbria,Lake District National Park,54.515402,-3.1566811,03-24-2014,12:00 AM,eBird - Traveling Count,1440,1,98,,1,,,voyage de classe avec Imperial en hydrologie
S20772645,Blackbird,Turdus merula,24687,X,GB-ENG,Derbyshire,Carsington Water,53.0587551,-1.6294098,12-10-2013,10:00 AM,eBird - Traveling Count,120,1,4,,4,,,visiting ben in Darby
S19305278,Blackbird,Turdus merula,24687,X,GB-WLS,Gwynedd,Mawddach Estuary,52.7199356,-4.0250988,07-31-2014,11:00 AM,eBird - Traveling Count,60,1,3,,2
S19304651,Blackbird,Turdus merula,24687,X,GB-ENG,Hampshire,Farlington Marshes LNR,50.8338007,-1.0290456,02-02-2014,02:00 PM,eBird - Traveling Count,180,1,3,,3
S19935728,Blackbird,Turdus merula,24687,1,GB-ENG,London,"London W14 9DZ, 31 Baron's Court Road",51.48959,-.21166,09-25-2014,10:28 AM,eBird - Stationary Count,2,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19938930,Blackbird,Turdus merula,24687,X,GB-ENG,London,London Wetland Centre WWT,51.479496,-.232569,09-25-2014,11:00 AM,eBird - Traveling Count,180,1,3,,1
S22596668,Blackbird,Turdus merula,24687,3,GB-ENG,London,Magravine Cemetery,51.4888122,-.2159876,03-30-2015,11:21 AM,eBird - Traveling Count,17,1,.45,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S22610599,Blackbird,Turdus merula,24687,X,GB-ENG,London,Magravine Cemetery,51.4888122,-.2159876,03-31-2015,09:30 AM,eBird - Traveling Count,10,1,.45,,2,,,"- <b>Weather:</b> 10°C, moderate to strong wind  - <b>Path:</b> cross the park from east to west   - <b>Effort:</b> walk quickly, wind avoid us to heard bird."
S22610942,Blackbird,Turdus merula,24687,4,GB-ENG,London,Path along Thames - near WWT London,51.4825321,-.2271938,03-31-2015,09:50 AM,eBird - Traveling Count,50,1,1.3,,2,,,"- <b>Weather:</b> 10°C, moderate wind (more on the Thames, less on the path)   - <b>Effort:</b> Walk with very few stop.  - <b>Path:</b> walk from Hammersmith bridge to WWT London (purple path)  <img src=""http://api.tiles.mapbox.com/v4/rafnuss.lhm42ih3/-0.227375,51.483317,14/600x300.png?access_token&#61;pk.eyJ1IjoicmFmbnVzcyIsImEiOiIzMVE1dnc0In0.3FNMKIlQ_afYktqki-6m0g"" alt=""Mapbox Map of -0.227375, 51.483317"" />  <a href=""https://www.mapbox.com/about/maps/"">© Mapbox © OpenStreetMap</a>"
S19304829,Blackbird,Turdus merula,24687,X,GB-ENG,Oxfordshire,Oxford University Parks,51.7611999,-1.2523556,03-24-2014,11:00 AM,eBird - Casual Observation,0,1,,,1
S19305121,Blackbird,Turdus merula,24687,X,GB-ENG,Surrey,Staines Moor,51.4483421,-.512522,05-11-2014,02:00 PM,eBird - Traveling Count,180,1,5,,3,,,avec David et Ameline on est allé dire au revoir à Steve à l'aeroport puis aller voire le truc en bas
S19305396,Blackbird,Turdus merula,24687,X,GB-ENG,West Midlands,Sandwell Valley RSPB Reserve,52.5314697,-1.9507599,07-31-2014,12:00 PM,eBird - Traveling Count,120,1,2,,2
S19304617,Blackbird,Turdus merula,24687,X,GB-ENG,West Sussex,WWT Arundel Wetland Centre,50.8626793,-.5493593,02-02-2014,08:00 AM,eBird - Traveling Count,240,1,2,,3
S23047648,Blackbird,Turdus merula,24687,2,FR-A,,A35,48.40235,7.47874,04-25-2015,08:38 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19331380,Blackbird,Turdus merula,24687,X,FR-V,,Above Villars-les-Dombes,46.0905513,5.0866699,09-22-2013,08:00 AM,eBird - Traveling Count,240,1,20,,2,,,On ramenait la voiture de Pit en alsace. On s'est arreté avec David
S20351766,Blackbird,Turdus merula,24687,X,FR-V,,"Aix-les-Bains, 246 Grand Port Avenue",45.70685,5.88794,10-27-2014,02:43 PM,eBird - Traveling Count,60,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23764500,Blackbird,Turdus merula,24687,X,FR-U,,Alpilles,43.7475371,4.8532104,06-03-2015,05:44 PM,eBird - Traveling Count,120,1,5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23316979,Blackbird,Turdus merula,24687,6,FR-A,,Altkirch -- football field,47.61823,7.24177,05-09-2015,08:20 AM,eBird - Stationary Count,9,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S19304966,Blackbird,Turdus merula,24687,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,04-02-2014,12:00 PM,eBird - Casual Observation,0,1,,,1,,,a la maison...
S19304980,Blackbird,Turdus merula,24687,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-31-2014,02:00 PM,eBird - Casual Observation,0,1,,,1,,,all recorded during July
S20621786,Blackbird,Turdus merula,24687,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,11-21-2014,,eBird - Casual Observation,0,0
S23349207,Blackbird,Turdus merula,24687,3,FR-A,,Altkirch -- home,47.6244067,7.2413957,05-10-2015,08:56 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239846,Blackbird,Turdus merula,24687,X,FR-A,,Altkirch -- home,47.6244067,7.2413957,07-11-2015,11:57 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23316974,Blackbird,Turdus merula,24687,10,FR-A,,Altkirch--Parcours vita,47.6078,7.24669,05-09-2015,07:33 AM,eBird - Traveling Count,41,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23316983,Blackbird,Turdus merula,24687,6,FR-A,,Altkirch--Piste cyclable,47.62229,7.22693,05-09-2015,08:52 AM,eBird - Traveling Count,29,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24396853,Blackbird,Turdus merula,24687,2,FR-H,,Asco,42.4543045,9.0350103,07-25-2015,05:07 PM,eBird - Casual Observation,0,1,,,1,,,"Submitted from  BirdLog Euro for Android v1.9.6  Appenrently good hotspot for Lammageir. Here is a good location : <a href=""https://www.google.com/maps/place/42%C2%B026'56.5%22N+9%C2%B001'44.6%22E/@42.449239,9.029205,3a,75y,174.99h,81.23t/data&#61;!3m7!1e1!3m5!1sDYKH9V9IiiAesb4fycVV0w!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DDYKH9V9IiiAesb4fycVV0w%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D100%26h%3D80%26yaw%3D241.32573%26pitch%3D0!7i13312!8i6656!4m2!3m1!1s0x0:0x0"">42°26'56.5""N 9°01'44.6""E </a>"
S21831188,Blackbird,Turdus merula,24687,X,CH-VD,,Bais du Temple,46.5139586,6.5049791,02-14-2015,02:00 PM,eBird - Traveling Count,30,1,.5,,2
S19330970,Blackbird,Turdus merula,24687,X,DE-BY,,Bavaria,47.6287194,10.0483704,07-01-2013,,eBird - Casual Observation,0,1
S24169136,Blackbird,Turdus merula,24687,X,CH-VD,,"Bex, Route de Vasselin 5",46.22486,7.01113,07-04-2015,07:29 PM,eBird - Traveling Count,78,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20228215,Blackbird,Turdus merula,24687,X,CH-BL,,Bienenberg,47.4953295,7.7113871,10-11-2014,08:00 AM,eBird - Casual Observation,0,0,,,1
S22918276,Blackbird,Turdus merula,24687,1,CH-BL,,Bienenberg,47.4953295,7.7113871,04-18-2015,07:50 AM,eBird - Casual Observation,0,0,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S21029229,Blackbird,Turdus merula,24687,X,FR-A,,Bois d'Ernolsheim,48.7955,7.3809457,12-26-2014,03:00 PM,eBird - Traveling Count,120,1,3,,1
S19957523,Blackbird,Turdus merula,24687,X,CH-GE,,Bois de Chancy,46.1343336,5.9645784,09-27-2014,04:30 PM,eBird - Traveling Count,150,1,3,,3,,,while doing some geocatching
S19905950,Blackbird,Turdus merula,24687,X,CH-VD,,Bois de la Chapelle,46.5485164,6.6814631,09-22-2014,06:00 PM,eBird - Traveling Count,60,1,1,,1
S23632892,Blackbird,Turdus merula,24687,4,CH-VS,,Brentjong -- Pavillon,46.31983,7.64804,05-25-2015,02:33 PM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24451819,Blackbird,Turdus merula,24687,X,FR-H,,Cargese,42.1346457,8.596361,08-01-2015,,eBird - Casual Observation,0,0,,,,,,"from Institut scientifique, Cargese"
S24535379,Blackbird,Turdus merula,24687,1,FR-H,,Cargese,42.1346457,8.596361,08-01-2015,10:42 AM,eBird - Stationary Count,23,1,,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974562,Blackbird,Turdus merula,24687,1,CH-VD,,Chablais de Cudrefin,46.9749741,7.042923,12-20-2014,03:15 PM,eBird - Traveling Count,60,1,5,,3,,,Avec Améline & Raphaël sur la route d'Alsace !
S21301862,Blackbird,Turdus merula,24687,X,CH-VD,,Chablais de Cudrefin,46.9749741,7.042923,01-11-2015,01:00 PM,eBird - Traveling Count,60,1,2,,2
S24731607,Blackbird,Turdus merula,24687,X,CH-VD,,Chablais de Cudrefin,46.9749741,7.042923,08-23-2015,01:53 PM,eBird - Traveling Count,120,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20804817,Blackbird,Turdus merula,24687,13,CH-VD,,Champ Pittet,46.7847663,6.6667593,12-06-2014,01:53 PM,eBird - Traveling Count,110,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974372,Blackbird,Turdus merula,24687,4,CH-VD,,Champ Pittet,46.7847663,6.6667593,12-20-2014,12:30 PM,eBird - Traveling Count,75,1,1,,4,,,"Avec Améline & Raphaël, et Débora, sur la route d'Alsace !"
S21612302,Blackbird,Turdus merula,24687,X,CH-VD,,Champ Pittet,46.7847663,6.6667593,01-31-2015,03:00 PM,eBird - Traveling Count,30,1,.5,,2
S22655564,Blackbird,Turdus merula,24687,X,CH-VD,,Champ Pittet,46.7847663,6.6667593,04-03-2015,12:38 PM,eBird - Traveling Count,75,1,1.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23067520,Blackbird,Turdus merula,24687,5,FR-A,,Champ du Feu,48.39438,7.26909,04-26-2015,07:31 AM,eBird - Traveling Count,90,1,2,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S20801845,Blackbird,Turdus merula,24687,2,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,12-06-2014,11:16 AM,eBird - Traveling Count,110,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20974068,Blackbird,Turdus merula,24687,2,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,12-20-2014,10:30 AM,eBird - Traveling Count,60,1,1,,3,,,Avec Améline & Raphaël sur la route d'Alsace !
S22654549,Blackbird,Turdus merula,24687,X,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,04-03-2015,09:48 AM,eBird - Traveling Count,60,1,.5,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23439311,Blackbird,Turdus merula,24687,X,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,05-14-2015,01:30 PM,eBird - Traveling Count,90,1,2,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24277114,Blackbird,Turdus merula,24687,X,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,07-15-2015,06:36 PM,eBird - Traveling Count,136,1,3,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24714704,Blackbird,Turdus merula,24687,20,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-22-2015,07:02 AM,eBird - Traveling Count,82,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24739557,Blackbird,Turdus merula,24687,5,CH-VD,,Chavornay gravel pits,46.7199382,6.5661764,08-24-2015,09:11 AM,eBird - Stationary Count,127,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S19914624,Blackbird,Turdus merula,24687,X,CH-VD,,Col de Jaman,46.4501788,6.9759536,09-23-2014,09:30 AM,eBird - Traveling Count,300,1,10,,3
S24325457,Blackbird,Turdus merula,24687,1,FR-H,,Col de Palmarella (Bocca di Palmarella),42.36388,8.64837,07-20-2015,08:15 AM,eBird - Traveling Count,125,1,5,,2,,,Col de Palmarella Submitted from  BirdLog Euro for Android v1.9.6
S24535744,Blackbird,Turdus merula,24687,1,FR-H,,Corte,42.3091489,9.1500878,08-05-2015,12:04 PM,eBird - Casual Observation,0,1,,,5,,,Submitted from  BirdLog Euro for Android v1.9.6
S24325375,Blackbird,Turdus merula,24687,1,FR-H,,Delta du Canari,42.86601,9.3439,07-18-2015,11:56 AM,eBird - Stationary Count,90,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23720018,Blackbird,Turdus merula,24687,X,FR-U,,Domaine des Courmettes,43.7179851,7.0194268,05-30-2015,08:40 AM,eBird - Traveling Count,140,1,5,,4,,,Birding Week - Avec Jasper
S23718567,Blackbird,Turdus merula,24687,X,FR-U,,Domaine des Courmettes,43.7179851,7.0194268,05-31-2015,07:51 AM,eBird - Traveling Count,338,1,10,,4,,,Submitted from  BirdLog Euro for Android v1.9.6
S22858342,Blackbird,Turdus merula,24687,5,AT-9,,Donaupark,48.23919,16.41203,04-14-2015,02:55 PM,eBird - Traveling Count,32,1,1.5,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S23143046,Blackbird,Turdus merula,24687,2,CH-VD,,Débarcadère,46.5086718,6.5613377,04-30-2015,06:40 PM,eBird - Stationary Count,9,1,,,1,,,Under a long rainy day (&gt;40mm)  Submitted from  BirdLog Euro for Android v1.9.6
S24696660,Blackbird,Turdus merula,24687,1,CH-VD,,Débarcadère,46.5086718,6.5613377,08-20-2015,06:50 PM,eBird - Stationary Count,9,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24156662,Blackbird,Turdus merula,24687,X,CH-VD,,Eau Froide - canyon,46.3699703,6.9384456,07-05-2015,,eBird - Casual Observation,0,0,,,2
S24326142,Blackbird,Turdus merula,24687,2,FR-H,,Embouchure de l'Ostriconi,42.6589019,9.0592039,07-19-2015,06:41 AM,eBird - Traveling Count,200,1,7,,2,,,punta liatoghju Submitted from  BirdLog Euro for Android v1.9.6
S23518791,Blackbird,Turdus merula,24687,X,CH-VD,,Embouchure de la Chamberonne,46.5171333,6.5867543,05-18-2015,08:54 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24640122,Blackbird,Turdus merula,24687,2,CH-VD,,Embouchure de la Chamberonne,46.5171333,6.5867543,08-16-2015,08:09 AM,eBird - Stationary Count,19,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24343529,Blackbird,Turdus merula,24687,3,FR-H,,Embouchure du Liamone,42.0779351,8.7202048,07-21-2015,07:43 PM,eBird - Stationary Count,30,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24343535,Blackbird,Turdus merula,24687,2,FR-H,,Embouchure du Liamone,42.0779351,8.7202048,07-22-2015,06:51 AM,eBird - Stationary Count,48,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24440193,Blackbird,Turdus merula,24687,3,FR-H,,Embouchure du Liamone,42.0779351,8.7202048,07-30-2015,06:49 PM,eBird - Casual Observation,0,1,,,4,,,"Took the canoe (1h). See many specie on the morning (harrier, sparrowhawk, plover,...) and the heron on the evening late.  Submitted from  BirdLog Euro for Android v1.9.6"
S23796238,Blackbird,Turdus merula,24687,X,CH-VD,,Etang de la STEP des Tuileries,46.79819,6.63319,06-06-2015,08:00 AM,eBird - Stationary Count,24,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24722552,Blackbird,Turdus merula,24687,1,FR-I,,"Etangs Grosjean, des Euchattes, Chauvey, Tape-Cul",47.5330234,7.0352626,08-22-2015,06:02 PM,eBird - Stationary Count,61,1,,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S20278401,Blackbird,Turdus merula,24687,X,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,10-18-2014,04:00 PM,eBird - Traveling Count,120,1,3,,2
S22659002,Blackbird,Turdus merula,24687,X,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,04-03-2015,04:15 PM,eBird - Stationary Count,45,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239853,Blackbird,Turdus merula,24687,1,CH-BE,,Fanel Nature Reserve,46.9814821,7.0422792,07-12-2015,12:06 PM,eBird - Traveling Count,221,1,4,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23496535,Blackbird,Turdus merula,24687,X,FR-D,,Ferme de la Chaux,47.2182,4.67157,05-16-2015,08:26 AM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6
S24239843,Blackbird,Turdus merula,24687,1,FR-A,,Ferrette,47.4943997,7.3143786,07-11-2015,06:18 PM,eBird - Casual Observation,0,1,,,1,,,Submitted from  BirdLog Euro for Android v1.9.6  Avec Jean et Elise et 2 americains échange de Tom. repas grillade
S22802574,Blackbird,Turdus merula,24687,30,CH-AG,,Flachsee,47.3281194,8.3685243,04-11-2015,04:35 PM,eBird - Traveling Count,195,1,4.8,,2,,,"- <b>Weather:</b> 19°C, sunny, warm... nice weather for a nice day !  - <b>Path:</b> Started at the souhtern path and walk north on the western side of the river"
S19746102,Blackbird,Turdus merula,24687,X,IT-36,,"Foce dell'Isonzo e Isola della Cona, Riserva Naturale",45.7554093,13.4990644,09-01-2014,12:00 PM,eBird - Traveling Count,240,1,4,,2
S19304941,Blackbird,Turdus merula,24687,X,FR-J,,Forêt Domaniale d'Armainvilliers,48.771405,2.7189445,03-29-2014,03:00 PM,eBird - Traveling Count,120,1,2,,2,,,balade en foret avec Valentin Dos Santos et un de ses amis qui courraient. Ameline et moi regardions le oiseaux
S24352866,Blackbird,Turdus merula,24687,1,FR-H,,"France, Corse, Col de Sévi",42.2226455,8.8295351,07-22-2015,07:22 PM,eBird - Casual Observation,0,0,,,1,,,col de sevi Submitted from  BirdLog Euro for Android v1.9.6
S24396822,Blackbird,Turdus merula,24687,2,FR-H,,"France, Corse, Col de Sévi",42.2226455,8.8295351,07-24-2015,06:21 PM,eBird - Stationary Count,15,1,,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24352875,Blackbird,Turdus merula,24687,1,FR-H,,"France, Corse, Col de Vergio",42.290342,8.8784552,07-23-2015,06:19 AM,eBird - Traveling Count,80,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24352873,Blackbird,Turdus merula,24687,1,FR-H,,"France, Corse, Forêt territoriale d'Aïtone",42.2616844,8.8382113,07-22-2015,07:49 PM,eBird - Traveling Count,75,1,3,,2,,,sentier des condamnés Submitted from  BirdLog Euro for Android v1.9.6
S23738004,Blackbird,Turdus merula,24687,X,FR-U,,"France06, Parc de Vaugrenier",43.6242714,7.1248484,06-01-2015,10:57 AM,eBird - Traveling Count,45,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
S19330490,Blackbird,Turdus merula,24687,X,SE-I,,Gotland,57.4667183,18.4735107,05-17-2013,12:00 AM,eBird - Traveling Count,1440,1,200,,2,,,Avec Aurélie tour de l'ile avec une voiture loué
S23593236,Blackbird,Turdus merula,24687,1,CH-VS,,Graviere de Solioz,46.2504,7.44176,05-23-2015,10:11 AM,eBird - Traveling Count,60,1,3,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S23439067,Blackbird,Turdus merula,24687,1,CH-VD,,Gravière de Bioley-Orjulaz,46.62059,6.58789,05-14-2015,04:14 PM,eBird - Stationary Count,15,0,,,2,,heard,Submitted from  BirdLog Euro for Android v1.9.6
S23035394,Blackbird,Turdus merula,24687,X,CH-VD,,Gravière de Colliare,46.5918229,6.5352184,04-24-2015,06:50 PM,eBird - Traveling Count,20,1,.1,,2,,,Important nesting area for the European bee-eater. 2 couple have been saw there recently...  http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;9570348  I haven't see any and I might have come to late in the day...   Submitted from  BirdLog Euro for Android v1.9.6
S23438923,Blackbird,Turdus merula,24687,X,CH-VD,,Gravière de Colliare,46.5918229,6.5352184,05-14-2015,10:16 AM,eBird - Stationary Count,44,1,,,2,,,You can find plover nesting in this hotspot according to poster displayed around  Submitted from  BirdLog Euro for Android v1.9.6
S23631678,Blackbird,Turdus merula,24687,X,CH-VS,,Guttet-Feschel,46.32495,7.66563,05-25-2015,03:55 PM,eBird - Traveling Count,27,1,1,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S20228201,Blackbird,Turdus merula,24687,X,FR-A,,Hirtzbach,47.5909413,7.2153676,10-12-2014,02:30 PM,eBird - Traveling Count,90,1,2,,2
S23980472,Blackbird,Turdus merula,24687,X,FR-A,,Judenmatten,47.78035,7.16164,06-20-2015,10:40 AM,eBird - Traveling Count,45,1,10,,2,,,Submitted from  BirdLog Euro for Android v1.9.6
S24731585,Blackbird,Turdus merula,24687,1,FR-A,,Judenmatten,47.78035,7.16164,08-23-2015,09:15 AM,eBird - Traveling Count,45,1,1,,3,,,Submitted from  BirdLog Euro for Android v1.9.6
